request count, total data transfered (bytes), total elapsed time (sec), average response time (sec)
60, 780, 3.708932, 0.061816
60, 780, 3.514097, 0.058568
60, 780, 3.716348, 0.061939
60, 780, 3.300655, 0.055011
60, 780, 3.720811, 0.062014
60, 780, 3.594810, 0.059914
60, 780, 3.485878, 0.058098
60, 780, 3.716576, 0.061943
60, 780, 3.563401, 0.059390
60, 780, 3.496937, 0.058282
60, 780, 3.473478, 0.057891
60, 780, 3.561739, 0.059362
60, 780, 3.378008, 0.056300
60, 780, 3.582091, 0.059702
60, 780, 3.498936, 0.058316
60, 780, 3.496573, 0.058276
60, 780, 3.372060, 0.056201
60, 780, 3.313169, 0.055219
60, 780, 3.498095, 0.058302
60, 780, 3.796348, 0.063272
60, 780, 3.488716, 0.058145
60, 780, 3.565657, 0.059428
60, 780, 3.718715, 0.061979
60, 780, 3.718650, 0.061978
60, 780, 3.374485, 0.056241
60, 780, 3.410208, 0.056837
60, 780, 3.411065, 0.056851
60, 780, 3.501844, 0.058364
60, 780, 3.363640, 0.056061
60, 780, 3.345504, 0.055758
60, 780, 3.506128, 0.058435
60, 780, 3.315203, 0.055253
60, 780, 3.329185, 0.055486
60, 780, 3.653041, 0.060884
60, 780, 3.425073, 0.057085
60, 780, 3.485388, 0.058090
60, 780, 3.491672, 0.058195
60, 780, 3.446833, 0.057447
60, 780, 3.353189, 0.055886
60, 780, 3.446033, 0.057434
60, 780, 3.387436, 0.056457
60, 780, 3.419701, 0.056995
60, 780, 3.534727, 0.058912
60, 780, 3.538836, 0.058981
60, 780, 3.631870, 0.060531
60, 780, 3.765001, 0.062750
60, 780, 3.631208, 0.060520
60, 780, 3.309703, 0.055162
60, 780, 3.580552, 0.059676
60, 780, 3.561514, 0.059359
60, 780, 3.766652, 0.062778
60, 780, 3.770266, 0.062838
60, 780, 3.453937, 0.057566
60, 780, 3.349109, 0.055818
60, 780, 3.428431, 0.057141
60, 780, 3.464842, 0.057747
60, 780, 3.325681, 0.055428
60, 780, 3.622243, 0.060371
60, 780, 3.326027, 0.055434
60, 780, 3.695721, 0.061595
60, 780, 3.469258, 0.057821
60, 780, 3.357736, 0.055962
60, 780, 3.431568, 0.057193
60, 780, 3.467982, 0.057800
60, 780, 3.438739, 0.057312
60, 780, 3.783116, 0.063052
60, 780, 3.444862, 0.057414
60, 780, 3.625462, 0.060424
60, 780, 3.478935, 0.057982
60, 780, 3.570922, 0.059515
60, 780, 3.377764, 0.056296
60, 780, 3.354020, 0.055900
60, 780, 3.597923, 0.059965
60, 780, 3.491855, 0.058198
60, 780, 3.492856, 0.058214
60, 780, 3.641588, 0.060693
60, 780, 3.543772, 0.059063
60, 780, 3.463487, 0.057725
60, 780, 3.602409, 0.060040
60, 780, 3.645386, 0.060756
60, 780, 3.560224, 0.059337
60, 780, 3.345041, 0.055751
60, 780, 3.806898, 0.063448
60, 780, 3.583882, 0.059731
60, 780, 3.903866, 0.065064
60, 780, 3.580857, 0.059681
60, 780, 3.517464, 0.058624
60, 780, 3.339308, 0.055655
60, 780, 3.662502, 0.061042
60, 780, 3.573142, 0.059552
60, 780, 3.855876, 0.064265
60, 780, 3.573533, 0.059559
60, 780, 3.579352, 0.059656
60, 780, 3.818902, 0.063648
60, 780, 3.427275, 0.057121
60, 780, 3.373478, 0.056225
60, 780, 3.392819, 0.056547
60, 780, 3.518820, 0.058647
60, 780, 3.377022, 0.056284
60, 780, 3.608235, 0.060137
60, 780, 3.641766, 0.060696
60, 780, 3.570487, 0.059508
60, 780, 3.491146, 0.058186
60, 780, 3.374989, 0.056250
60, 780, 3.384889, 0.056415
60, 780, 3.497319, 0.058289
60, 780, 3.498597, 0.058310
60, 780, 3.679372, 0.061323
60, 780, 3.682870, 0.061381
60, 780, 3.840099, 0.064002
60, 780, 3.529542, 0.058826
60, 780, 3.530851, 0.058848
60, 780, 3.589818, 0.059830
60, 780, 3.680012, 0.061334
60, 780, 3.528682, 0.058811
60, 780, 3.548589, 0.059143
60, 780, 3.611320, 0.060189
60, 780, 3.678894, 0.061315
60, 780, 3.700370, 0.061673
60, 780, 3.444284, 0.057405
60, 780, 3.779776, 0.062996
60, 780, 3.531367, 0.058856
60, 780, 3.707315, 0.061789
60, 780, 3.867052, 0.064451
60, 780, 3.472762, 0.057879
60, 780, 3.563359, 0.059389
60, 780, 3.650302, 0.060838
60, 780, 3.422955, 0.057049
60, 780, 3.715163, 0.061919
60, 780, 3.525358, 0.058756
60, 780, 3.581748, 0.059696
60, 780, 3.649957, 0.060833
60, 780, 3.627189, 0.060453
60, 780, 3.467931, 0.057799
60, 780, 3.455590, 0.057593
60, 780, 3.534031, 0.058901
60, 780, 3.752347, 0.062539
60, 780, 3.670982, 0.061183
60, 780, 3.874898, 0.064582
60, 780, 3.729997, 0.062167
60, 780, 3.633024, 0.060550
60, 780, 3.638221, 0.060637
60, 780, 3.578016, 0.059634
60, 780, 3.520298, 0.058672
60, 780, 3.547742, 0.059129
60, 780, 3.575002, 0.059583
60, 780, 3.887675, 0.064795
60, 780, 3.578521, 0.059642
60, 780, 3.549962, 0.059166
60, 780, 3.486301, 0.058105
60, 780, 3.878498, 0.064642
60, 780, 3.550025, 0.059167
60, 780, 3.580103, 0.059668
60, 780, 3.560021, 0.059334
60, 780, 3.674028, 0.061234
60, 780, 3.608821, 0.060147
60, 780, 3.698126, 0.061635
60, 780, 3.911232, 0.065187
60, 780, 3.602751, 0.060046
60, 780, 3.669111, 0.061152
60, 780, 3.575343, 0.059589
60, 780, 3.917906, 0.065298
60, 780, 3.532221, 0.058870
60, 780, 3.714669, 0.061911
60, 780, 3.697232, 0.061621
60, 780, 3.577671, 0.059628
60, 780, 3.696223, 0.061604
60, 780, 3.608295, 0.060138
60, 780, 3.651428, 0.060857
60, 780, 3.919042, 0.065317
60, 780, 3.578516, 0.059642
60, 780, 3.697639, 0.061627
60, 780, 3.610151, 0.060169
60, 780, 3.610363, 0.060173
60, 780, 3.910612, 0.065177
60, 780, 3.922563, 0.065376
60, 780, 3.692518, 0.061542
60, 780, 3.911076, 0.065185
60, 780, 3.481602, 0.058027
60, 780, 3.919751, 0.065329
60, 780, 3.577509, 0.059625
60, 780, 3.611935, 0.060199
60, 780, 3.714495, 0.061908
60, 780, 3.758070, 0.062634
60, 780, 3.776602, 0.062943
60, 780, 3.693934, 0.061566
60, 780, 3.350845, 0.055847
60, 780, 3.625662, 0.060428
60, 780, 3.626245, 0.060437
60, 780, 3.627039, 0.060451
60, 780, 3.625312, 0.060422
60, 780, 3.925326, 0.065422
60, 780, 3.524641, 0.058744
60, 780, 3.781182, 0.063020
60, 780, 3.927168, 0.065453
60, 780, 3.772271, 0.062871
60, 780, 3.768267, 0.062804
60, 780, 3.855248, 0.064254
60, 780, 3.648160, 0.060803
60, 780, 3.929076, 0.065485
60, 780, 3.717509, 0.061958
60, 780, 3.767859, 0.062798
60, 780, 3.698832, 0.061647
60, 780, 3.629201, 0.060487
60, 780, 3.774565, 0.062909
60, 780, 3.715898, 0.061932
60, 780, 3.709467, 0.061824
60, 780, 3.488908, 0.058148
60, 780, 3.629022, 0.060484
60, 780, 3.707438, 0.061791
60, 780, 3.530582, 0.058843
60, 780, 3.771420, 0.062857
60, 780, 3.941211, 0.065687
60, 780, 3.572662, 0.059544
60, 780, 3.633479, 0.060558
60, 780, 3.716726, 0.061945
60, 780, 3.503759, 0.058396
60, 780, 3.931513, 0.065525
60, 780, 3.691884, 0.061531
60, 780, 3.638985, 0.060650
60, 780, 3.729254, 0.062154
60, 780, 3.607873, 0.060131
60, 780, 3.791392, 0.063190
60, 780, 3.728549, 0.062142
60, 780, 3.546461, 0.059108
60, 780, 3.779094, 0.062985
60, 780, 3.941817, 0.065697
60, 780, 3.786252, 0.063104
60, 780, 3.659515, 0.060992
60, 780, 3.676280, 0.061271
60, 780, 3.718154, 0.061969
60, 780, 3.756172, 0.062603
60, 780, 3.609324, 0.060155
60, 780, 3.728026, 0.062134
60, 780, 3.703369, 0.061723
60, 780, 3.916832, 0.065281
60, 780, 3.640194, 0.060670
60, 780, 3.639927, 0.060665
60, 780, 3.730562, 0.062176
60, 780, 3.464984, 0.057750
60, 780, 3.605608, 0.060093
60, 780, 3.783623, 0.063060
60, 780, 3.642998, 0.060717
60, 780, 3.944197, 0.065737
60, 780, 3.944442, 0.065741
60, 780, 3.723386, 0.062056
60, 780, 3.500981, 0.058350
60, 780, 3.508653, 0.058478
60, 780, 3.741068, 0.062351
60, 780, 3.729317, 0.062155
60, 780, 3.732140, 0.062202
60, 780, 3.741967, 0.062366
60, 780, 3.655516, 0.060925
60, 780, 3.895179, 0.064920
60, 780, 3.887340, 0.064789
60, 780, 3.745668, 0.062428
60, 780, 3.343732, 0.055729
60, 780, 3.572468, 0.059541
