request count, total data transfered (bytes), total elapsed time (sec), average response time (sec)
60, 780, 3.234653, 0.053911
60, 780, 3.713806, 0.061897
60, 780, 3.699141, 0.061652
60, 780, 3.688171, 0.061470
60, 780, 3.681150, 0.061353
60, 780, 3.723085, 0.062051
60, 780, 3.727278, 0.062121
60, 780, 3.199929, 0.053332
60, 780, 3.697333, 0.061622
60, 780, 3.602616, 0.060044
60, 780, 3.726672, 0.062111
60, 780, 3.602065, 0.060034
60, 780, 3.098373, 0.051640
60, 780, 3.626306, 0.060438
60, 780, 3.202395, 0.053373
60, 780, 3.668519, 0.061142
60, 780, 3.729032, 0.062151
60, 780, 3.712519, 0.061875
60, 780, 3.731310, 0.062188
60, 780, 3.728691, 0.062145
60, 780, 3.733500, 0.062225
60, 780, 3.728691, 0.062145
60, 780, 3.610730, 0.060179
60, 780, 3.605177, 0.060086
60, 780, 3.674518, 0.061242
60, 780, 3.735467, 0.062258
60, 780, 3.660552, 0.061009
60, 780, 3.621969, 0.060366
60, 780, 3.657828, 0.060964
60, 780, 3.755362, 0.062589
60, 780, 3.632873, 0.060548
60, 780, 3.658134, 0.060969
60, 780, 3.406484, 0.056775
60, 780, 3.398256, 0.056638
60, 780, 3.759991, 0.062667
60, 780, 3.635459, 0.060591
60, 780, 3.762444, 0.062707
60, 780, 3.688390, 0.061473
60, 780, 3.762049, 0.062701
60, 780, 3.745056, 0.062418
60, 780, 3.700611, 0.061677
60, 780, 3.744789, 0.062413
60, 780, 3.405790, 0.056763
60, 780, 3.759718, 0.062662
60, 780, 3.761050, 0.062684
60, 780, 3.159179, 0.052653
60, 780, 3.405575, 0.056760
60, 780, 3.638144, 0.060636
60, 780, 3.781851, 0.063031
60, 780, 3.406324, 0.056772
60, 780, 3.420197, 0.057003
60, 780, 3.329875, 0.055498
60, 780, 3.428130, 0.057136
60, 780, 3.656625, 0.060944
60, 780, 3.178797, 0.052980
60, 780, 3.708155, 0.061803
60, 780, 3.683094, 0.061385
60, 780, 3.252497, 0.054208
60, 780, 3.680484, 0.061341
60, 780, 3.746523, 0.062442
60, 780, 3.680319, 0.061339
60, 780, 3.322385, 0.055373
60, 780, 3.656846, 0.060947
60, 780, 3.420643, 0.057011
60, 780, 3.473133, 0.057886
60, 780, 3.773998, 0.062900
60, 780, 3.661802, 0.061030
60, 780, 3.658906, 0.060982
60, 780, 3.660210, 0.061004
60, 780, 3.456650, 0.057611
60, 780, 3.497972, 0.058300
60, 780, 3.782424, 0.063040
60, 780, 3.782426, 0.063040
60, 780, 3.784184, 0.063070
60, 780, 3.703060, 0.061718
60, 780, 3.734187, 0.062236
60, 780, 3.789136, 0.063152
60, 780, 3.393019, 0.056550
60, 780, 3.447057, 0.057451
60, 780, 3.446360, 0.057439
60, 780, 3.802412, 0.063374
60, 780, 3.453976, 0.057566
60, 780, 3.811240, 0.063521
60, 780, 3.379724, 0.056329
60, 780, 3.777622, 0.062960
60, 780, 3.710652, 0.061844
60, 780, 3.674312, 0.061239
60, 780, 3.686878, 0.061448
60, 780, 3.588653, 0.059811
60, 780, 3.807689, 0.063461
60, 780, 3.683180, 0.061386
60, 780, 3.733815, 0.062230
60, 780, 3.763135, 0.062719
60, 780, 3.687156, 0.061453
60, 780, 3.454002, 0.057567
60, 780, 3.796813, 0.063280
60, 780, 3.764120, 0.062735
60, 780, 3.282243, 0.054704
60, 780, 3.677567, 0.061293
60, 780, 3.455531, 0.057592
60, 780, 3.685763, 0.061429
60, 780, 3.685581, 0.061426
60, 780, 3.686325, 0.061439
60, 780, 3.370157, 0.056169
60, 780, 3.391745, 0.056529
60, 780, 3.392886, 0.056548
60, 780, 3.469220, 0.057820
60, 780, 3.390579, 0.056510
60, 780, 3.466123, 0.057769
60, 780, 3.460676, 0.057678
60, 780, 3.391688, 0.056528
60, 780, 3.336155, 0.055603
60, 780, 3.622435, 0.060374
60, 780, 3.385420, 0.056424
60, 780, 3.714363, 0.061906
60, 780, 3.336902, 0.055615
60, 780, 3.699983, 0.061666
60, 780, 3.698704, 0.061645
60, 780, 3.700920, 0.061682
60, 780, 3.688639, 0.061477
60, 780, 3.365742, 0.056096
60, 780, 3.467927, 0.057799
60, 780, 3.424264, 0.057071
60, 780, 3.388000, 0.056467
60, 780, 3.726295, 0.062105
60, 780, 3.724273, 0.062071
60, 780, 3.824125, 0.063735
60, 780, 3.378775, 0.056313
60, 780, 3.356920, 0.055949
60, 780, 3.701950, 0.061699
60, 780, 3.706347, 0.061772
60, 780, 3.421002, 0.057017
60, 780, 3.470789, 0.057846
60, 780, 3.814357, 0.063573
60, 780, 3.373878, 0.056231
60, 780, 3.710224, 0.061837
60, 780, 3.482495, 0.058042
60, 780, 3.633230, 0.060554
60, 780, 3.476481, 0.057941
60, 780, 3.416207, 0.056937
60, 780, 3.475353, 0.057923
60, 780, 3.436340, 0.057272
60, 780, 3.731133, 0.062186
60, 780, 3.410485, 0.056841
60, 780, 3.858019, 0.064300
60, 780, 3.733661, 0.062228
60, 780, 3.421331, 0.057022
60, 780, 3.734375, 0.062240
60, 780, 3.325571, 0.055426
60, 780, 3.285680, 0.054761
60, 780, 3.497474, 0.058291
60, 780, 3.730793, 0.062180
60, 780, 3.421042, 0.057017
60, 780, 3.421569, 0.057026
60, 780, 3.421117, 0.057019
60, 780, 3.429149, 0.057152
60, 780, 3.503147, 0.058386
60, 780, 3.407718, 0.056795
60, 780, 3.752289, 0.062538
60, 780, 3.724289, 0.062071
60, 780, 3.422253, 0.057038
60, 780, 3.328434, 0.055474
60, 780, 3.772032, 0.062867
60, 780, 3.410003, 0.056833
60, 780, 3.467675, 0.057795
60, 780, 3.464193, 0.057737
60, 780, 3.759709, 0.062662
60, 780, 3.460428, 0.057674
60, 780, 3.450658, 0.057511
60, 780, 3.461173, 0.057686
60, 780, 3.436153, 0.057269
60, 780, 3.541061, 0.059018
60, 780, 3.409817, 0.056830
60, 780, 3.541835, 0.059031
60, 780, 3.486027, 0.058100
60, 780, 3.480684, 0.058011
60, 780, 3.496290, 0.058272
60, 780, 3.460400, 0.057673
60, 780, 3.468340, 0.057806
60, 780, 3.797762, 0.063296
60, 780, 3.899325, 0.064989
60, 780, 3.865960, 0.064433
60, 780, 3.468193, 0.057803
60, 780, 3.462258, 0.057704
60, 780, 3.462786, 0.057713
60, 780, 3.448040, 0.057467
60, 780, 3.447886, 0.057465
60, 780, 3.413434, 0.056891
60, 780, 3.440629, 0.057344
60, 780, 3.462680, 0.057711
60, 780, 3.449126, 0.057485
60, 780, 3.489301, 0.058155
60, 780, 3.489357, 0.058156
60, 780, 3.499939, 0.058332
60, 780, 3.499301, 0.058322
60, 780, 3.764482, 0.062741
60, 780, 3.775731, 0.062929
60, 780, 3.490560, 0.058176
60, 780, 3.776682, 0.062945
60, 780, 3.509332, 0.058489
60, 780, 3.710226, 0.061837
60, 780, 3.471424, 0.057857
60, 780, 3.473727, 0.057895
60, 780, 3.356013, 0.055934
60, 780, 3.481003, 0.058017
60, 780, 3.510311, 0.058505
60, 780, 3.559877, 0.059331
60, 780, 3.475149, 0.057919
60, 780, 3.913099, 0.065218
60, 780, 3.512009, 0.058533
60, 780, 3.486071, 0.058101
60, 780, 3.463321, 0.057722
60, 780, 3.512998, 0.058550
60, 780, 3.438597, 0.057310
60, 780, 3.486890, 0.058115
60, 780, 3.494769, 0.058246
60, 780, 3.501482, 0.058358
60, 780, 3.493698, 0.058228
60, 780, 3.553878, 0.059231
60, 780, 3.471967, 0.057866
60, 780, 3.547995, 0.059133
60, 780, 3.547508, 0.059125
60, 780, 3.515988, 0.058600
60, 780, 3.567794, 0.059463
60, 780, 3.862066, 0.064368
60, 780, 3.558647, 0.059311
60, 780, 3.982878, 0.066381
60, 780, 3.529691, 0.058828
60, 780, 3.561489, 0.059358
60, 780, 3.988686, 0.066478
60, 780, 3.543122, 0.059052
60, 780, 3.545272, 0.059088
60, 780, 3.480000, 0.058000
60, 780, 3.823946, 0.063732
60, 780, 3.778353, 0.062973
60, 780, 3.564221, 0.059404
60, 780, 3.564445, 0.059407
60, 780, 3.541554, 0.059026
60, 780, 3.471590, 0.057860
60, 780, 3.572088, 0.059535
60, 780, 3.565046, 0.059417
60, 780, 3.474896, 0.057915
60, 780, 3.591878, 0.059865
60, 780, 3.780076, 0.063001
60, 780, 3.998952, 0.066649
60, 780, 3.958453, 0.065974
60, 780, 3.567147, 0.059452
60, 780, 3.942830, 0.065714
60, 780, 3.544024, 0.059067
60, 780, 3.999802, 0.066663
60, 780, 3.932335, 0.065539
60, 780, 3.559647, 0.059327
60, 780, 3.570065, 0.059501
60, 780, 3.570603, 0.059510
60, 780, 3.991618, 0.066527
60, 780, 4.006390, 0.066773
60, 780, 3.477811, 0.057964
60, 780, 3.749956, 0.062499
60, 780, 3.580985, 0.059683
60, 780, 3.574425, 0.059574
60, 780, 4.034447, 0.067241
60, 780, 3.590352, 0.059839
60, 780, 4.032479, 0.067208
60, 780, 4.035455, 0.067258
60, 780, 3.786105, 0.063102
60, 780, 3.946558, 0.065776
60, 780, 4.039393, 0.067323
60, 780, 3.573704, 0.059562
60, 780, 4.046793, 0.067447
60, 780, 4.022023, 0.067034
60, 780, 4.049632, 0.067494
60, 780, 3.541391, 0.059023
60, 780, 4.049149, 0.067486
60, 780, 4.054818, 0.067580
60, 780, 3.617598, 0.060293
60, 780, 3.645566, 0.060759
60, 780, 3.805902, 0.063432
60, 780, 4.063718, 0.067729
60, 780, 3.807212, 0.063454
60, 780, 3.638868, 0.060648
60, 780, 3.618535, 0.060309
60, 780, 4.076537, 0.067942
60, 780, 4.081106, 0.068018
60, 780, 4.087542, 0.068126
60, 780, 3.829228, 0.063820
60, 780, 4.052776, 0.067546
60, 780, 3.560590, 0.059343
60, 780, 3.557756, 0.059296
60, 780, 4.089037, 0.068151
60, 780, 4.071090, 0.067851
60, 780, 4.023628, 0.067060
60, 780, 3.726299, 0.062105
60, 780, 3.665549, 0.061092
60, 780, 3.840544, 0.064009
60, 780, 4.096618, 0.068277
60, 780, 4.100599, 0.068343
60, 780, 3.670874, 0.061181
60, 780, 4.099730, 0.068329
60, 780, 3.710220, 0.061837
60, 780, 3.573846, 0.059564
60, 780, 4.099130, 0.068319
60, 780, 3.715131, 0.061919
60, 780, 3.847034, 0.064117
60, 780, 3.885308, 0.064755
60, 780, 3.851313, 0.064189
60, 780, 4.106702, 0.068445
60, 780, 4.095832, 0.068264
60, 780, 3.727435, 0.062124
60, 780, 4.121336, 0.068689
60, 780, 4.124642, 0.068744
60, 780, 3.680289, 0.061338
60, 780, 4.124279, 0.068738
60, 780, 4.129203, 0.068820
60, 780, 3.875864, 0.064598
60, 780, 3.871036, 0.064517
60, 780, 3.749493, 0.062492
60, 780, 3.869159, 0.064486
60, 780, 4.131769, 0.068863
60, 780, 4.134588, 0.068910
60, 780, 3.888482, 0.064808
60, 780, 4.061192, 0.067687
60, 780, 3.685749, 0.061429
60, 780, 3.718457, 0.061974
60, 780, 4.131583, 0.068860
60, 780, 4.132525, 0.068875
60, 780, 3.717280, 0.061955
60, 780, 4.128003, 0.068800
60, 780, 4.132773, 0.068880
60, 780, 3.667108, 0.061118
60, 780, 3.667302, 0.061122
60, 780, 3.746212, 0.062437
60, 780, 3.742666, 0.062378
60, 780, 3.761658, 0.062694
60, 780, 4.133931, 0.068899
60, 780, 3.762067, 0.062701
60, 780, 4.131729, 0.068862
60, 780, 3.746422, 0.062440
60, 780, 4.134673, 0.068911
60, 780, 3.937552, 0.065626
60, 780, 3.748418, 0.062474
60, 780, 4.134689, 0.068911
60, 780, 3.764135, 0.062736
60, 780, 4.135808, 0.068930
60, 780, 4.132457, 0.068874
60, 780, 3.763458, 0.062724
60, 780, 3.877275, 0.064621
60, 780, 4.136395, 0.068940
60, 780, 3.876796, 0.064613
60, 780, 4.138891, 0.068982
60, 780, 4.137845, 0.068964
60, 780, 3.854095, 0.064235
60, 780, 4.038601, 0.067310
60, 780, 4.092962, 0.068216
60, 780, 4.124739, 0.068746
60, 780, 3.765210, 0.062753
60, 780, 3.755007, 0.062583
60, 780, 4.139481, 0.068991
60, 780, 3.751194, 0.062520
60, 780, 3.750322, 0.062505
60, 780, 3.613582, 0.060226
60, 780, 4.142303, 0.069038
60, 780, 4.136542, 0.068942
60, 780, 3.778124, 0.062969
60, 780, 3.756055, 0.062601
60, 780, 3.757273, 0.062621
60, 780, 3.780563, 0.063009
60, 780, 4.149934, 0.069166
60, 780, 3.779105, 0.062985
60, 780, 4.153664, 0.069228
60, 780, 3.765436, 0.062757
60, 780, 3.893646, 0.064894
60, 780, 3.771228, 0.062854
60, 780, 3.869150, 0.064486
60, 780, 3.771759, 0.062863
60, 780, 3.680747, 0.061346
60, 780, 4.024039, 0.067067
60, 780, 3.785008, 0.063083
60, 780, 3.784591, 0.063077
60, 780, 3.892351, 0.064873
60, 780, 3.730474, 0.062175
60, 780, 4.159802, 0.069330
60, 780, 3.909447, 0.065157
60, 780, 3.796766, 0.063279
60, 780, 4.046104, 0.067435
60, 780, 3.543289, 0.059055
60, 780, 3.797162, 0.063286
60, 780, 3.702229, 0.061704
60, 780, 3.601717, 0.060029
60, 780, 3.797101, 0.063285
60, 780, 3.796334, 0.063272
60, 780, 3.788843, 0.063147
60, 780, 4.170094, 0.069502
60, 780, 4.170845, 0.069514
60, 780, 3.798105, 0.063302
60, 780, 4.168952, 0.069483
60, 780, 3.797639, 0.063294
60, 780, 3.743243, 0.062387
60, 780, 4.148506, 0.069142
60, 780, 4.171904, 0.069532
60, 780, 3.799242, 0.063321
60, 780, 3.886550, 0.064776
60, 780, 3.779612, 0.062994
60, 780, 4.069336, 0.067822
60, 780, 3.906851, 0.065114
60, 780, 3.762857, 0.062714
60, 780, 4.050033, 0.067501
60, 780, 4.170384, 0.069506
60, 780, 3.800026, 0.063334
60, 780, 3.797818, 0.063297
60, 780, 4.048920, 0.067482
60, 780, 3.782156, 0.063036
60, 780, 4.046697, 0.067445
60, 780, 3.757550, 0.062626
60, 780, 4.077148, 0.067952
60, 780, 4.076457, 0.067941
60, 780, 2.876628, 0.047944
60, 780, 3.774197, 0.062903
60, 780, 4.175796, 0.069597
60, 780, 3.764986, 0.062750
60, 780, 4.171842, 0.069531
60, 780, 3.964676, 0.066078
60, 780, 3.913602, 0.065227
60, 780, 4.048202, 0.067470
60, 780, 3.814621, 0.063577
60, 780, 3.790826, 0.063180
60, 780, 3.919967, 0.065333
60, 780, 4.206638, 0.070111
60, 780, 3.945980, 0.065766
60, 780, 3.797235, 0.063287
60, 780, 3.721246, 0.062021
60, 780, 3.683646, 0.061394
60, 780, 3.632624, 0.060544
60, 780, 3.779008, 0.062983
60, 780, 3.778586, 0.062976
60, 780, 4.203964, 0.070066
60, 780, 4.192590, 0.069877
60, 780, 3.832701, 0.063878
60, 780, 3.791160, 0.063186
60, 780, 3.820272, 0.063671
60, 780, 4.060624, 0.067677
60, 780, 3.682359, 0.061373
60, 780, 3.705922, 0.061765
60, 780, 3.806562, 0.063443
60, 780, 4.212187, 0.070203
60, 780, 3.833113, 0.063885
60, 780, 3.767265, 0.062788
60, 780, 3.786865, 0.063114
60, 780, 4.041589, 0.067360
60, 780, 3.589642, 0.059827
60, 780, 3.592295, 0.059872
60, 780, 4.069764, 0.067829
60, 780, 3.995404, 0.066590
60, 780, 3.801472, 0.063358
60, 780, 3.816827, 0.063614
60, 780, 3.801410, 0.063357
60, 780, 3.807579, 0.063460
60, 780, 3.844726, 0.064079
60, 780, 3.833953, 0.063899
60, 780, 4.096470, 0.068275
60, 780, 3.632646, 0.060544
60, 780, 3.706446, 0.061774
60, 780, 4.094507, 0.068242
60, 780, 4.017937, 0.066966
60, 780, 4.213426, 0.070224
60, 780, 3.821481, 0.063691
60, 780, 4.110735, 0.068512
60, 780, 3.958771, 0.065980
60, 780, 4.218735, 0.070312
60, 780, 3.834282, 0.063905
60, 780, 3.951234, 0.065854
60, 780, 3.614581, 0.060243
60, 780, 4.021960, 0.067033
60, 780, 3.818436, 0.063641
60, 780, 3.932688, 0.065545
60, 780, 3.694099, 0.061568
60, 780, 3.817839, 0.063631
60, 780, 3.643819, 0.060730
60, 780, 4.092817, 0.068214
60, 780, 3.789752, 0.063163
60, 780, 3.844239, 0.064071
60, 780, 3.809561, 0.063493
60, 780, 3.957516, 0.065959
60, 780, 3.836709, 0.063945
60, 780, 3.952859, 0.065881
60, 780, 4.021862, 0.067031
60, 780, 3.847143, 0.064119
60, 780, 3.819362, 0.063656
60, 780, 4.020821, 0.067014
60, 780, 3.847131, 0.064119
60, 780, 3.819829, 0.063664
60, 780, 3.752174, 0.062536
60, 780, 4.072115, 0.067869
60, 780, 3.804835, 0.063414
60, 780, 3.824214, 0.063737
60, 780, 4.204810, 0.070080
60, 780, 3.824071, 0.063735
60, 780, 3.848072, 0.064135
60, 780, 4.073556, 0.067893
60, 780, 4.020191, 0.067003
60, 780, 3.820557, 0.063676
60, 780, 3.824485, 0.063741
60, 780, 4.174383, 0.069573
60, 780, 3.847368, 0.064123
60, 780, 3.811283, 0.063521
60, 780, 3.503139, 0.058386
60, 780, 3.847840, 0.064131
60, 780, 3.619520, 0.060325
60, 780, 2.923608, 0.048727
60, 780, 4.153193, 0.069220
60, 780, 3.894607, 0.064910
60, 780, 3.913007, 0.065217
60, 780, 3.633885, 0.060565
60, 780, 4.219332, 0.070322
60, 780, 3.777759, 0.062963
60, 780, 3.976855, 0.066281
60, 780, 3.708837, 0.061814
60, 780, 3.784504, 0.063075
60, 780, 3.807285, 0.063455
60, 780, 4.169588, 0.069493
60, 780, 4.210134, 0.070169
60, 780, 4.089306, 0.068155
60, 780, 3.612504, 0.060208
60, 780, 4.138818, 0.068980
60, 780, 3.954407, 0.065907
60, 780, 4.170248, 0.069504
60, 780, 3.787774, 0.063130
60, 780, 4.221810, 0.070363
60, 780, 3.694091, 0.061568
60, 780, 3.610802, 0.060180
60, 780, 3.785285, 0.063088
60, 780, 3.858396, 0.064307
60, 780, 4.222825, 0.070380
60, 780, 4.223395, 0.070390
60, 780, 3.636268, 0.060604
60, 780, 3.912942, 0.065216
60, 780, 4.242132, 0.070702
60, 780, 4.222795, 0.070380
60, 780, 3.654582, 0.060910
60, 780, 3.911926, 0.065199
60, 780, 3.711205, 0.061853
60, 780, 3.964160, 0.066069
60, 780, 3.848433, 0.064141
60, 780, 3.866341, 0.064439
60, 780, 3.810571, 0.063510
60, 780, 4.167644, 0.069461
60, 780, 4.117691, 0.068628
60, 780, 3.671518, 0.061192
60, 780, 3.834124, 0.063902
60, 780, 4.214951, 0.070249
60, 780, 3.665746, 0.061096
60, 780, 3.853891, 0.064232
60, 780, 4.227112, 0.070452
60, 780, 3.797804, 0.063297
60, 780, 4.229246, 0.070487
60, 780, 4.230656, 0.070511
60, 780, 3.848971, 0.064150
60, 780, 4.232163, 0.070536
60, 780, 3.672419, 0.061207
60, 780, 4.225163, 0.070419
60, 780, 4.141650, 0.069027
60, 780, 4.177325, 0.069622
60, 780, 4.203711, 0.070062
60, 780, 3.722572, 0.062043
60, 780, 3.921566, 0.065359
60, 780, 4.121800, 0.068697
60, 780, 3.645305, 0.060755
60, 780, 4.084540, 0.068076
60, 780, 4.028662, 0.067144
60, 780, 3.885823, 0.064764
