request count, total data transfered (bytes), response time (sec), average response time (sec)
60, 780, 9.555504, 0.159258
60, 780, 8.691226, 0.144854
60, 780, 8.728227, 0.145470
60, 780, 9.651022, 0.160850
60, 780, 8.255221, 0.137587
60, 780, 8.429175, 0.140486
60, 780, 9.252725, 0.154212
60, 780, 8.953833, 0.149231
60, 780, 9.370957, 0.156183
60, 780, 7.815661, 0.130261
60, 780, 8.986234, 0.149771
60, 780, 9.061949, 0.151032
60, 780, 8.810802, 0.146847
60, 780, 8.647240, 0.144121
60, 780, 8.926022, 0.148767
60, 780, 8.324625, 0.138744
60, 780, 9.386834, 0.156447
60, 780, 8.845171, 0.147419
60, 780, 9.068252, 0.151138
60, 780, 9.008834, 0.150147
60, 780, 9.415199, 0.156920
60, 780, 9.256348, 0.154272
60, 780, 9.356320, 0.155939
60, 780, 8.929192, 0.148820
60, 780, 8.876240, 0.147937
60, 780, 7.860430, 0.131007
60, 780, 9.084319, 0.151405
60, 780, 9.298472, 0.154975
60, 780, 9.308628, 0.155144
60, 780, 9.759868, 0.162664
60, 780, 9.797430, 0.163291
60, 780, 9.634418, 0.160574
60, 780, 9.776622, 0.162944
60, 780, 8.725055, 0.145418
60, 780, 9.685438, 0.161424
60, 780, 8.679320, 0.144655
60, 780, 8.484331, 0.141406
60, 780, 9.621943, 0.160366
60, 780, 9.182302, 0.153038
60, 780, 8.678303, 0.144638
60, 780, 9.099624, 0.151660
60, 780, 9.015611, 0.150260
60, 780, 8.753422, 0.145890
60, 780, 9.486058, 0.158101
60, 780, 8.663863, 0.144398
60, 780, 8.763474, 0.146058
60, 780, 9.101254, 0.151688
60, 780, 8.699187, 0.144986
60, 780, 9.369802, 0.156163
60, 780, 7.877056, 0.131284
60, 780, 9.777481, 0.162958
60, 780, 9.493793, 0.158230
60, 780, 8.889294, 0.148155
60, 780, 8.999502, 0.149992
60, 780, 9.297429, 0.154957
60, 780, 8.815528, 0.146925
60, 780, 8.883685, 0.148061
60, 780, 9.632316, 0.160539
60, 780, 9.660248, 0.161004
60, 780, 9.167109, 0.152785
60, 780, 9.331233, 0.155521
60, 780, 9.242918, 0.154049
60, 780, 8.871750, 0.147862
60, 780, 9.358764, 0.155979
60, 780, 9.791348, 0.163189
60, 780, 9.668856, 0.161148
60, 780, 8.918883, 0.148648
60, 780, 9.160223, 0.152670
60, 780, 9.365641, 0.156094
60, 780, 8.674430, 0.144574
60, 780, 8.805055, 0.146751
60, 780, 9.333444, 0.155557
60, 780, 9.623657, 0.160394
60, 780, 8.852054, 0.147534
60, 780, 9.339788, 0.155663
60, 780, 9.317583, 0.155293
60, 780, 9.311516, 0.155192
60, 780, 9.664728, 0.161079
60, 780, 8.947956, 0.149133
60, 780, 9.341953, 0.155699
60, 780, 9.662736, 0.161046
60, 780, 9.438413, 0.157307
60, 780, 9.669835, 0.161164
60, 780, 9.812942, 0.163549
60, 780, 9.374642, 0.156244
60, 780, 9.402450, 0.156708
60, 780, 9.684875, 0.161415
60, 780, 9.816672, 0.163611
60, 780, 9.114527, 0.151909
60, 780, 8.662183, 0.144370
60, 780, 9.388823, 0.156480
60, 780, 8.786950, 0.146449
60, 780, 9.445441, 0.157424
60, 780, 9.701370, 0.161690
60, 780, 9.243937, 0.154066
60, 780, 9.652143, 0.160869
60, 780, 8.736844, 0.145614
60, 780, 9.157886, 0.152631
60, 780, 8.784858, 0.146414
60, 780, 9.164177, 0.152736
60, 780, 9.660002, 0.161000
60, 780, 9.188109, 0.153135
60, 780, 9.333097, 0.155552
60, 780, 8.998162, 0.149969
60, 780, 9.537701, 0.158962
60, 780, 9.071102, 0.151185
60, 780, 9.846733, 0.164112
60, 780, 9.393250, 0.156554
60, 780, 8.596310, 0.143272
60, 780, 8.829599, 0.147160
60, 780, 8.684019, 0.144734
60, 780, 9.699306, 0.161655
60, 780, 9.364513, 0.156075
60, 780, 9.746304, 0.162438
60, 780, 9.630081, 0.160501
60, 780, 9.828246, 0.163804
60, 780, 8.219962, 0.136999
60, 780, 9.470826, 0.157847
60, 780, 9.836964, 0.163949
60, 780, 9.060326, 0.151005
60, 780, 9.369102, 0.156152
60, 780, 7.923755, 0.132063
60, 780, 9.534559, 0.158909
60, 780, 9.484269, 0.158071
60, 780, 9.467473, 0.157791
60, 780, 9.384372, 0.156406
60, 780, 8.882722, 0.148045
60, 780, 9.638554, 0.160643
60, 780, 9.439902, 0.157332
60, 780, 9.413661, 0.156894
60, 780, 9.516477, 0.158608
60, 780, 9.413877, 0.156898
60, 780, 9.382977, 0.156383
60, 780, 9.885814, 0.164764
60, 780, 9.189392, 0.153157
60, 780, 9.785461, 0.163091
60, 780, 9.916850, 0.165281
60, 780, 9.411710, 0.156862
60, 780, 9.926199, 0.165437
60, 780, 9.411626, 0.156860
60, 780, 9.712492, 0.161875
60, 780, 9.707444, 0.161791
60, 780, 9.193099, 0.153218
60, 780, 8.950424, 0.149174
60, 780, 9.708352, 0.161806
60, 780, 9.009021, 0.150150
60, 780, 9.324157, 0.155403
60, 780, 8.423106, 0.140385
60, 780, 9.165610, 0.152760
60, 780, 9.740344, 0.162339
60, 780, 9.729590, 0.162160
60, 780, 9.439214, 0.157320
60, 780, 9.459192, 0.157653
60, 780, 9.446479, 0.157441
60, 780, 9.791410, 0.163190
60, 780, 9.125002, 0.152083
60, 780, 9.870774, 0.164513
60, 780, 9.749083, 0.162485
60, 780, 9.784979, 0.163083
60, 780, 8.088764, 0.134813
60, 780, 9.446338, 0.157439
60, 780, 9.199027, 0.153317
60, 780, 9.415850, 0.156931
60, 780, 9.748413, 0.162474
60, 780, 9.711819, 0.161864
60, 780, 9.394282, 0.156571
60, 780, 8.574746, 0.142912
60, 780, 8.892568, 0.148209
60, 780, 9.215540, 0.153592
60, 780, 9.885508, 0.164758
60, 780, 9.510208, 0.158503
60, 780, 8.889129, 0.148152
60, 780, 9.590425, 0.159840
60, 780, 9.306140, 0.155102
60, 780, 9.888530, 0.164809
60, 780, 9.472927, 0.157882
60, 780, 8.974413, 0.149574
60, 780, 8.594953, 0.143249
60, 780, 9.451981, 0.157533
60, 780, 9.530745, 0.158846
60, 780, 9.426566, 0.157109
60, 780, 8.842906, 0.147382
60, 780, 9.306644, 0.155111
60, 780, 9.421206, 0.157020
60, 780, 9.753211, 0.162554
60, 780, 9.884829, 0.164747
60, 780, 9.487670, 0.158128
60, 780, 9.906397, 0.165107
60, 780, 9.450623, 0.157510
60, 780, 9.311989, 0.155200
60, 780, 9.716759, 0.161946
60, 780, 9.029596, 0.150493
60, 780, 9.274609, 0.154577
60, 780, 9.957871, 0.165965
60, 780, 9.708469, 0.161808
60, 780, 9.487254, 0.158121
60, 780, 9.072558, 0.151209
60, 780, 9.826955, 0.163783
60, 780, 9.550323, 0.159172
60, 780, 9.784382, 0.163073
60, 780, 9.459064, 0.157651
60, 780, 9.428816, 0.157147
60, 780, 9.927632, 0.165461
60, 780, 8.834662, 0.147244
60, 780, 9.777850, 0.162964
60, 780, 9.170627, 0.152844
60, 780, 9.909837, 0.165164
60, 780, 9.704626, 0.161744
60, 780, 9.173215, 0.152887
60, 780, 9.630731, 0.160512
60, 780, 9.791068, 0.163184
60, 780, 8.912735, 0.148546
60, 780, 9.471607, 0.157860
60, 780, 9.806941, 0.163449
60, 780, 8.194505, 0.136575
60, 780, 9.795719, 0.163262
60, 780, 9.535103, 0.158918
60, 780, 9.934582, 0.165576
60, 780, 9.303867, 0.155064
60, 780, 9.947452, 0.165791
60, 780, 9.950986, 0.165850
60, 780, 9.860536, 0.164342
60, 780, 9.814301, 0.163572
60, 780, 9.986498, 0.166442
60, 780, 9.514659, 0.158578
60, 780, 9.344469, 0.155741
60, 780, 9.997972, 0.166633
60, 780, 9.334972, 0.155583
60, 780, 9.848173, 0.164136
60, 780, 9.805973, 0.163433
60, 780, 9.988763, 0.166479
60, 780, 9.004744, 0.150079
60, 780, 8.687974, 0.144800
60, 780, 10.018489, 0.166975
60, 780, 9.853318, 0.164222
60, 780, 9.890553, 0.164843
60, 780, 9.780208, 0.163003
60, 780, 9.269314, 0.154489
60, 780, 9.729053, 0.162151
60, 780, 9.978592, 0.166310
60, 780, 8.996549, 0.149942
60, 780, 9.310918, 0.155182
60, 780, 8.946557, 0.149109
60, 780, 9.165972, 0.152766
60, 780, 9.996552, 0.166609
60, 780, 9.522011, 0.158700
60, 780, 9.523099, 0.158718
60, 780, 9.542046, 0.159034
60, 780, 9.712082, 0.161868
60, 780, 9.920061, 0.165334
60, 780, 9.417480, 0.156958
60, 780, 9.535783, 0.158930
60, 780, 9.158863, 0.152648
60, 780, 9.698693, 0.161645
60, 780, 9.889935, 0.164832
60, 780, 9.092096, 0.151535
60, 780, 9.176840, 0.152947
60, 780, 9.601250, 0.160021
60, 780, 9.889120, 0.164819
60, 780, 9.631776, 0.160530
60, 780, 9.341848, 0.155697
60, 780, 9.903959, 0.165066
60, 780, 9.179947, 0.152999
60, 780, 8.322666, 0.138711
60, 780, 9.537016, 0.158950
60, 780, 8.698992, 0.144983
60, 780, 9.599703, 0.159995
60, 780, 9.905514, 0.165092
60, 780, 9.624314, 0.160405
60, 780, 9.448592, 0.157477
60, 780, 9.287711, 0.154795
60, 780, 9.536444, 0.158941
60, 780, 9.657314, 0.160955
60, 780, 8.464191, 0.141070
60, 780, 9.567648, 0.159461
60, 780, 9.550014, 0.159167
60, 780, 9.696089, 0.161601
60, 780, 9.635654, 0.160594
60, 780, 9.740602, 0.162343
60, 780, 9.856566, 0.164276
60, 780, 9.857819, 0.164297
60, 780, 9.859365, 0.164323
60, 780, 9.071351, 0.151189
60, 780, 9.184278, 0.153071
60, 780, 9.219225, 0.153654
60, 780, 8.952357, 0.149206
60, 780, 9.346261, 0.155771
60, 780, 9.145212, 0.152420
60, 780, 9.709575, 0.161826
60, 780, 10.106399, 0.168440
60, 780, 9.577123, 0.159619
60, 780, 9.191175, 0.153186
60, 780, 9.430974, 0.157183
60, 780, 9.001180, 0.150020
60, 780, 9.710314, 0.161839
60, 780, 10.064924, 0.167749
60, 780, 9.661889, 0.161031
60, 780, 9.598132, 0.159969
60, 780, 9.382490, 0.156375
60, 780, 9.020617, 0.150344
60, 780, 8.563431, 0.142724
60, 780, 9.471147, 0.157852
60, 780, 9.397355, 0.156623
60, 780, 9.225427, 0.153757
60, 780, 9.440208, 0.157337
60, 780, 9.063046, 0.151051
60, 780, 9.950805, 0.165847
60, 780, 10.089317, 0.168155
60, 780, 9.473210, 0.157887
60, 780, 9.545678, 0.159095
60, 780, 9.036473, 0.150608
60, 780, 9.856630, 0.164277
60, 780, 9.710090, 0.161835
60, 780, 9.866890, 0.164448
60, 780, 9.622378, 0.160373
60, 780, 9.776998, 0.162950
60, 780, 8.829818, 0.147164
60, 780, 9.678199, 0.161303
60, 780, 9.298368, 0.154973
60, 780, 9.484490, 0.158075
60, 780, 9.480399, 0.158007
60, 780, 9.420403, 0.157007
60, 780, 9.917020, 0.165284
60, 780, 9.452113, 0.157535
60, 780, 9.644748, 0.160746
60, 780, 10.009943, 0.166832
60, 780, 9.532197, 0.158870
60, 780, 9.396358, 0.156606
60, 780, 9.972478, 0.166208
60, 780, 10.037701, 0.167295
60, 780, 9.624567, 0.160409
60, 780, 9.626345, 0.160439
60, 780, 10.113666, 0.168561
60, 780, 9.973838, 0.166231
60, 780, 9.640981, 0.160683
60, 780, 10.044952, 0.167416
60, 780, 9.942968, 0.165716
60, 780, 9.674186, 0.161236
60, 780, 9.943161, 0.165719
60, 780, 9.671629, 0.161194
60, 780, 9.683987, 0.161400
60, 780, 9.705595, 0.161760
60, 780, 10.116622, 0.168610
60, 780, 9.895947, 0.164932
60, 780, 10.018797, 0.166980
60, 780, 9.980099, 0.166335
60, 780, 9.972330, 0.166206
60, 780, 9.911361, 0.165189
60, 780, 8.228148, 0.137136
60, 780, 9.098890, 0.151648
60, 780, 9.632514, 0.160542
60, 780, 9.893496, 0.164892
60, 780, 9.582775, 0.159713
60, 780, 9.451368, 0.157523
60, 780, 9.721862, 0.162031
60, 780, 9.521179, 0.158686
60, 780, 9.653421, 0.160890
60, 780, 9.504910, 0.158415
60, 780, 10.145748, 0.169096
60, 780, 9.357723, 0.155962
60, 780, 9.122830, 0.152047
60, 780, 10.011331, 0.166855
60, 780, 10.013058, 0.166884
60, 780, 9.562352, 0.159373
60, 780, 9.332354, 0.155539
60, 780, 9.349439, 0.155824
60, 780, 9.657331, 0.160956
60, 780, 9.709758, 0.161829
60, 780, 10.047851, 0.167464
60, 780, 9.507980, 0.158466
60, 780, 9.809660, 0.163494
60, 780, 9.347067, 0.155784
60, 780, 10.148742, 0.169146
60, 780, 9.779366, 0.162989
60, 780, 9.364948, 0.156082
60, 780, 9.971485, 0.166191
60, 780, 10.017891, 0.166965
60, 780, 9.816140, 0.163602
60, 780, 10.000783, 0.166680
60, 780, 10.014473, 0.166908
60, 780, 9.121281, 0.152021
60, 780, 10.005952, 0.166766
60, 780, 9.936563, 0.165609
60, 780, 9.946652, 0.165778
60, 780, 9.547455, 0.159124
60, 780, 9.648828, 0.160814
60, 780, 9.660615, 0.161010
60, 780, 9.570638, 0.159511
60, 780, 10.157862, 0.169298
60, 780, 10.154562, 0.169243
60, 780, 9.443245, 0.157387
60, 780, 9.518567, 0.158643
60, 780, 9.824993, 0.163750
60, 780, 10.160643, 0.169344
60, 780, 9.795669, 0.163261
60, 780, 10.200304, 0.170005
60, 780, 9.725563, 0.162093
60, 780, 9.687001, 0.161450
60, 780, 10.022055, 0.167034
60, 780, 10.022857, 0.167048
60, 780, 9.554384, 0.159240
60, 780, 9.516674, 0.158611
60, 780, 10.167818, 0.169464
60, 780, 10.158473, 0.169308
60, 780, 10.165363, 0.169423
60, 780, 9.520978, 0.158683
60, 780, 9.415401, 0.156923
60, 780, 9.205130, 0.153419
60, 780, 9.672001, 0.161200
60, 780, 9.520623, 0.158677
60, 780, 9.660229, 0.161004
60, 780, 9.542485, 0.159041
60, 780, 9.948196, 0.165803
60, 780, 9.948453, 0.165808
60, 780, 9.289379, 0.154823
60, 780, 9.298571, 0.154976
60, 780, 10.094970, 0.168250
60, 780, 8.118665, 0.135311
60, 780, 9.528895, 0.158815
60, 780, 8.574187, 0.142903
60, 780, 9.771692, 0.162862
60, 780, 9.486809, 0.158113
60, 780, 9.558537, 0.159309
60, 780, 9.288759, 0.154813
60, 780, 9.819284, 0.163655
60, 780, 8.179243, 0.136321
60, 780, 9.121821, 0.152030
60, 780, 10.042953, 0.167383
60, 780, 9.053720, 0.150895
60, 780, 9.699541, 0.161659
60, 780, 9.253331, 0.154222
60, 780, 9.698949, 0.161649
60, 780, 9.142864, 0.152381
60, 780, 10.002911, 0.166715
60, 780, 9.669106, 0.161152
60, 780, 9.682693, 0.161378
60, 780, 10.196361, 0.169939
60, 780, 9.194739, 0.153246
60, 780, 9.767244, 0.162787
60, 780, 10.171699, 0.169528
60, 780, 9.476083, 0.157935
60, 780, 9.403505, 0.156725
60, 780, 9.848405, 0.164140
60, 780, 9.468485, 0.157808
60, 780, 9.546652, 0.159111
60, 780, 9.176974, 0.152950
60, 780, 9.548573, 0.159143
60, 780, 8.946773, 0.149113
60, 780, 9.961919, 0.166032
60, 780, 10.190761, 0.169846
60, 780, 10.057651, 0.167627
60, 780, 9.717765, 0.161963
60, 780, 9.749231, 0.162487
60, 780, 9.491860, 0.158198
60, 780, 8.392724, 0.139879
60, 780, 9.819815, 0.163664
60, 780, 9.543983, 0.159066
60, 780, 9.786918, 0.163115
60, 780, 9.914572, 0.165243
60, 780, 9.603841, 0.160064
60, 780, 9.582450, 0.159707
60, 780, 9.779332, 0.162989
60, 780, 10.191115, 0.169852
60, 780, 9.756835, 0.162614
60, 780, 9.287329, 0.154789
60, 780, 10.124655, 0.168744
60, 780, 10.104489, 0.168408
60, 780, 8.863459, 0.147724
60, 780, 9.581219, 0.159687
60, 780, 8.401036, 0.140017
60, 780, 9.773232, 0.162887
60, 780, 9.904356, 0.165073
60, 780, 9.412807, 0.156880
60, 780, 9.420439, 0.157007
60, 780, 10.191171, 0.169853
60, 780, 10.066885, 0.167781
60, 780, 9.337204, 0.155620
60, 780, 9.515251, 0.158588
60, 780, 9.795593, 0.163260
60, 780, 9.775673, 0.162928
60, 780, 9.723424, 0.162057
60, 780, 9.848867, 0.164148
60, 780, 10.080364, 0.168006
60, 780, 9.995910, 0.166598
60, 780, 9.627221, 0.160454
60, 780, 9.723093, 0.162052
60, 780, 9.566190, 0.159436
60, 780, 9.412493, 0.156875
60, 780, 9.713169, 0.161886
60, 780, 9.626911, 0.160449
60, 780, 9.425636, 0.157094
60, 780, 9.967903, 0.166132
60, 780, 10.035625, 0.167260
60, 780, 9.758283, 0.162638
60, 780, 10.079622, 0.167994
60, 780, 10.288435, 0.171474
60, 780, 10.123778, 0.168730
60, 780, 9.790670, 0.163178
60, 780, 10.255343, 0.170922
60, 780, 10.257805, 0.170963
60, 780, 9.963079, 0.166051
60, 780, 10.055722, 0.167595
60, 780, 10.119593, 0.168660
60, 780, 10.135840, 0.168931
60, 780, 10.164123, 0.169402
60, 780, 9.843948, 0.164066
60, 780, 10.143838, 0.169064
60, 780, 10.060200, 0.167670
60, 780, 9.732141, 0.162202
60, 780, 9.874768, 0.164579
60, 780, 9.949005, 0.165817
60, 780, 10.139984, 0.169000
60, 780, 9.846904, 0.164115
60, 780, 9.601272, 0.160021
60, 780, 9.519678, 0.158661
60, 780, 9.391810, 0.156530
60, 780, 9.930709, 0.165512
60, 780, 9.626007, 0.160433
60, 780, 10.098839, 0.168314
60, 780, 10.114550, 0.168576
60, 780, 9.818102, 0.163635
60, 780, 9.756915, 0.162615
60, 780, 10.180642, 0.169677
60, 780, 8.974772, 0.149580
60, 780, 9.570432, 0.159507
60, 780, 9.872023, 0.164534
60, 780, 10.096169, 0.168269
60, 780, 9.976000, 0.166267
60, 780, 10.172974, 0.169550
60, 780, 8.873000, 0.147883
60, 780, 9.485507, 0.158092
60, 780, 9.977975, 0.166300
60, 780, 9.520369, 0.158673
60, 780, 9.949615, 0.165827
60, 780, 9.398382, 0.156640
60, 780, 9.907324, 0.165122
60, 780, 9.818923, 0.163649
60, 780, 10.165797, 0.169430
60, 780, 10.138638, 0.168977
60, 780, 9.483667, 0.158061
60, 780, 9.451025, 0.157517
60, 780, 9.914840, 0.165247
60, 780, 10.182036, 0.169701
60, 780, 9.709000, 0.161817
60, 780, 9.831419, 0.163857
60, 780, 10.147759, 0.169129
60, 780, 9.382157, 0.156369
60, 780, 10.310568, 0.171843
60, 780, 10.023818, 0.167064
60, 780, 10.223351, 0.170389
60, 780, 10.194844, 0.169914
60, 780, 8.406920, 0.140115
60, 780, 9.908336, 0.165139
60, 780, 10.326058, 0.172101
60, 780, 9.849881, 0.164165
60, 780, 10.321311, 0.172022
60, 780, 10.117558, 0.168626
60, 780, 10.230910, 0.170515
60, 780, 10.099908, 0.168332
60, 780, 10.055551, 0.167593
60, 780, 9.279939, 0.154666
60, 780, 9.535642, 0.158927
60, 780, 9.985473, 0.166425
60, 780, 9.566958, 0.159449
60, 780, 9.964355, 0.166073
60, 780, 9.853081, 0.164218
60, 780, 9.953304, 0.165888
60, 780, 8.770453, 0.146174
60, 780, 10.307958, 0.171799
60, 780, 9.742901, 0.162382
60, 780, 9.344721, 0.155745
60, 780, 9.768568, 0.162809
60, 780, 9.397572, 0.156626
60, 780, 10.120367, 0.168673
60, 780, 9.923762, 0.165396
60, 780, 10.119274, 0.168655
60, 780, 8.997230, 0.149954
60, 780, 8.930450, 0.148841
60, 780, 9.690914, 0.161515
60, 780, 9.230022, 0.153834
60, 780, 9.716541, 0.161942
60, 780, 9.691616, 0.161527
60, 780, 9.840201, 0.164003
60, 780, 9.744531, 0.162409
60, 780, 9.253227, 0.154220
60, 780, 9.928949, 0.165482
60, 780, 9.335435, 0.155591
60, 780, 9.034103, 0.150568
60, 780, 10.234024, 0.170567
60, 780, 9.169114, 0.152819
60, 780, 9.928974, 0.165483
60, 780, 9.729003, 0.162150
60, 780, 9.583540, 0.159726
60, 780, 9.130652, 0.152178
60, 780, 9.646363, 0.160773
60, 780, 9.974514, 0.166242
60, 780, 9.901543, 0.165026
60, 780, 9.952798, 0.165880
60, 780, 9.689387, 0.161490
60, 780, 9.465943, 0.157766
60, 780, 9.354349, 0.155906
60, 780, 9.522948, 0.158716
60, 780, 9.649444, 0.160824
60, 780, 9.578534, 0.159642
60, 780, 10.321279, 0.172021
60, 780, 10.198833, 0.169981
60, 780, 9.210759, 0.153513
60, 780, 10.034642, 0.167244
60, 780, 9.042751, 0.150713
60, 780, 9.759963, 0.162666
60, 780, 9.045291, 0.150755
60, 780, 9.454034, 0.157567
60, 780, 9.728137, 0.162136
60, 780, 10.105521, 0.168425
60, 780, 9.975938, 0.166266
60, 780, 9.992503, 0.166542
60, 780, 9.534408, 0.158907
60, 780, 9.914133, 0.165236
60, 780, 10.107126, 0.168452
60, 780, 9.341957, 0.155699
60, 780, 9.660778, 0.161013
60, 780, 10.374407, 0.172907
60, 780, 9.892872, 0.164881
60, 780, 10.078212, 0.167970
60, 780, 10.253041, 0.170884
60, 780, 9.981571, 0.166360
60, 780, 10.372766, 0.172879
60, 780, 9.893493, 0.164892
60, 780, 9.705569, 0.161759
60, 780, 9.709419, 0.161824
60, 780, 10.300536, 0.171676
60, 780, 9.964730, 0.166079
60, 780, 10.384759, 0.173079
60, 780, 9.886807, 0.164780
60, 780, 9.897072, 0.164951
60, 780, 10.395524, 0.173259
60, 780, 9.803001, 0.163383
60, 780, 9.331767, 0.155529
60, 780, 10.386368, 0.173106
60, 780, 8.981047, 0.149684
60, 780, 10.287451, 0.171458
60, 780, 9.509583, 0.158493
60, 780, 8.588081, 0.143135
60, 780, 9.285084, 0.154751
60, 780, 10.030977, 0.167183
60, 780, 9.709315, 0.161822
60, 780, 9.982729, 0.166379
60, 780, 10.212007, 0.170200
60, 780, 9.898705, 0.164978
60, 780, 9.699818, 0.161664
60, 780, 9.941971, 0.165700
60, 780, 9.967158, 0.166119
60, 780, 8.333547, 0.138892
60, 780, 10.375443, 0.172924
60, 780, 10.183172, 0.169720
60, 780, 9.744304, 0.162405
60, 780, 9.900723, 0.165012
60, 780, 9.945195, 0.165753
60, 780, 9.508353, 0.158473
60, 780, 9.482906, 0.158048
60, 780, 10.179108, 0.169652
60, 780, 9.609075, 0.160151
60, 780, 10.309109, 0.171818
60, 780, 8.392562, 0.139876
60, 780, 9.786684, 0.163111
60, 780, 10.185102, 0.169752
60, 780, 10.033614, 0.167227
60, 780, 9.509331, 0.158489
60, 780, 10.256004, 0.170933
60, 780, 10.311660, 0.171861
60, 780, 9.707303, 0.161788
60, 780, 10.313986, 0.171900
60, 780, 10.038566, 0.167309
60, 780, 9.342417, 0.155707
60, 780, 9.957006, 0.165950
60, 780, 9.924953, 0.165416
60, 780, 8.596321, 0.143272
60, 780, 9.899286, 0.164988
60, 780, 9.459582, 0.157660
60, 780, 9.960045, 0.166001
60, 780, 8.564925, 0.142749
60, 780, 9.663010, 0.161050
60, 780, 9.975471, 0.166258
60, 780, 9.635079, 0.160585
60, 780, 9.896862, 0.164948
60, 780, 10.018706, 0.166978
60, 780, 9.918215, 0.165304
60, 780, 9.086185, 0.151436
60, 780, 8.842510, 0.147375
60, 780, 10.038418, 0.167307
60, 780, 9.431541, 0.157192
60, 780, 9.216428, 0.153607
60, 780, 10.021585, 0.167026
60, 780, 8.681537, 0.144692
60, 780, 10.407647, 0.173461
60, 780, 9.905466, 0.165091
60, 780, 9.567233, 0.159454
60, 780, 9.558302, 0.159305
60, 780, 10.258794, 0.170980
60, 780, 9.264526, 0.154409
60, 780, 9.813848, 0.163564
60, 780, 9.720500, 0.162008
60, 780, 9.971361, 0.166189
60, 780, 10.186092, 0.169768
60, 780, 10.181443, 0.169691
60, 780, 8.682538, 0.144709
60, 780, 9.808270, 0.163471
60, 780, 9.754825, 0.162580
60, 780, 10.175799, 0.169597
60, 780, 8.476048, 0.141267
60, 780, 9.343698, 0.155728
60, 780, 10.220460, 0.170341
60, 780, 9.795133, 0.163252
60, 780, 9.956875, 0.165948
60, 780, 10.042770, 0.167379
60, 780, 10.136021, 0.168934
60, 780, 10.369535, 0.172826
60, 780, 9.615254, 0.160254
60, 780, 10.310493, 0.171842
60, 780, 9.672198, 0.161203
60, 780, 9.344512, 0.155742
60, 780, 9.929490, 0.165492
60, 780, 10.064893, 0.167748
60, 780, 10.024130, 0.167069
60, 780, 10.035710, 0.167262
60, 780, 9.932596, 0.165543
60, 780, 9.991268, 0.166521
60, 780, 10.027308, 0.167122
60, 780, 9.933084, 0.165551
60, 780, 10.025540, 0.167092
60, 780, 10.219492, 0.170325
60, 780, 9.789873, 0.163165
60, 780, 10.252669, 0.170878
60, 780, 10.194050, 0.169901
60, 780, 10.301274, 0.171688
60, 780, 10.063848, 0.167731
60, 780, 9.294799, 0.154913
60, 780, 10.269675, 0.171161
60, 780, 8.703774, 0.145063
60, 780, 9.971735, 0.166196
60, 780, 8.431678, 0.140528
60, 780, 10.271646, 0.171194
60, 780, 9.498390, 0.158307
60, 780, 9.631406, 0.160523
60, 780, 8.812863, 0.146881
60, 780, 10.225387, 0.170423
60, 780, 9.641554, 0.160693
60, 780, 8.510726, 0.141845
60, 780, 10.296540, 0.171609
60, 780, 9.811706, 0.163528
60, 780, 10.068651, 0.167811
60, 780, 9.791446, 0.163191
60, 780, 9.960052, 0.166001
60, 780, 9.957805, 0.165963
60, 780, 9.954928, 0.165915
60, 780, 8.771746, 0.146196
60, 780, 10.445777, 0.174096
60, 780, 10.429534, 0.173826
60, 780, 9.643842, 0.160731
60, 780, 10.026824, 0.167114
60, 780, 10.214694, 0.170245
60, 780, 9.551575, 0.159193
60, 780, 10.094033, 0.168234
60, 780, 9.302033, 0.155034
60, 780, 9.136048, 0.152267
60, 780, 9.829790, 0.163830
60, 780, 10.051666, 0.167528
60, 780, 9.098116, 0.151635
60, 780, 10.017846, 0.166964
60, 780, 10.088903, 0.168148
60, 780, 9.847268, 0.164121
60, 780, 9.429297, 0.157155
60, 780, 9.428783, 0.157146
60, 780, 8.638475, 0.143975
60, 780, 9.642128, 0.160702
60, 780, 9.446647, 0.157444
60, 780, 9.339588, 0.155660
60, 780, 10.056312, 0.167605
60, 780, 9.997052, 0.166618
60, 780, 9.746751, 0.162446
60, 780, 10.047192, 0.167453
60, 780, 10.074136, 0.167902
60, 780, 9.754333, 0.162572
60, 780, 10.362491, 0.172708
60, 780, 9.608741, 0.160146
60, 780, 9.920377, 0.165340
60, 780, 8.381946, 0.139699
60, 780, 9.793767, 0.163229
60, 780, 9.338767, 0.155646
60, 780, 10.073024, 0.167884
60, 780, 9.458245, 0.157637
60, 780, 8.970106, 0.149502
60, 780, 8.882541, 0.148042
60, 780, 8.941744, 0.149029
60, 780, 10.300218, 0.171670
60, 780, 9.527753, 0.158796
60, 780, 9.038927, 0.150649
60, 780, 10.340845, 0.172347
60, 780, 9.437020, 0.157284
60, 780, 10.425445, 0.173757
60, 780, 9.393205, 0.156553
60, 780, 10.419759, 0.173663
60, 780, 9.616463, 0.160274
60, 780, 10.404322, 0.173405
60, 780, 10.298638, 0.171644
60, 780, 9.343246, 0.155721
60, 780, 10.307600, 0.171793
60, 780, 10.237274, 0.170621
60, 780, 9.134223, 0.152237
60, 780, 9.617436, 0.160291
60, 780, 9.523913, 0.158732
60, 780, 9.553751, 0.159229
60, 780, 8.648336, 0.144139
60, 780, 9.643357, 0.160723
60, 780, 9.109720, 0.151829
60, 780, 9.828321, 0.163805
60, 780, 10.076524, 0.167942
60, 780, 10.143079, 0.169051
60, 780, 9.751061, 0.162518
60, 780, 9.995029, 0.166584
60, 780, 9.524926, 0.158749
