request count, total data transfered (bytes), total elapsed time (sec), average response time (sec)
60, 780, 22.740395, 0.379007
60, 780, 22.693489, 0.378225
60, 780, 22.668831, 0.377814
60, 780, 22.688335, 0.378139
60, 780, 22.511837, 0.375197
60, 780, 22.739157, 0.378986
60, 780, 22.665607, 0.377760
60, 780, 22.724386, 0.378740
60, 780, 22.749353, 0.379156
60, 780, 22.571455, 0.376191
60, 780, 22.513193, 0.375220
60, 780, 22.930130, 0.382169
60, 780, 22.441437, 0.374024
60, 780, 22.497738, 0.374962
60, 780, 22.474894, 0.374582
60, 780, 22.508146, 0.375136
60, 780, 22.521778, 0.375363
60, 780, 22.512499, 0.375208
60, 780, 22.494320, 0.374905
60, 780, 22.548491, 0.375808
60, 780, 22.484747, 0.374746
60, 780, 22.398899, 0.373315
60, 780, 22.432831, 0.373881
60, 780, 22.423691, 0.373728
60, 780, 22.542477, 0.375708
60, 780, 22.779816, 0.379664
60, 780, 22.608131, 0.376802
60, 780, 22.594023, 0.376567
60, 780, 22.547585, 0.375793
60, 780, 22.492683, 0.374878
60, 780, 22.920504, 0.382008
60, 780, 22.583298, 0.376388
60, 780, 22.622047, 0.377034
60, 780, 22.762779, 0.379380
60, 780, 22.780779, 0.379680
60, 780, 22.551214, 0.375854
60, 780, 22.762293, 0.379372
60, 780, 22.769585, 0.379493
60, 780, 22.775774, 0.379596
60, 780, 22.492289, 0.374871
60, 780, 22.448956, 0.374149
60, 780, 22.445507, 0.374092
60, 780, 22.837994, 0.380633
60, 780, 22.466974, 0.374450
60, 780, 22.529530, 0.375492
60, 780, 22.491165, 0.374853
60, 780, 22.435972, 0.373933
60, 780, 22.626068, 0.377101
60, 780, 22.579042, 0.376317
60, 780, 22.751299, 0.379188
60, 780, 22.480812, 0.374680
60, 780, 22.439308, 0.373988
60, 780, 22.440758, 0.374013
60, 780, 22.746605, 0.379110
60, 780, 22.632980, 0.377216
60, 780, 22.618626, 0.376977
60, 780, 22.615799, 0.376930
60, 780, 22.575111, 0.376252
60, 780, 22.569691, 0.376162
60, 780, 22.643633, 0.377394
60, 780, 22.516472, 0.375275
60, 780, 22.604557, 0.376743
60, 780, 22.634115, 0.377235
60, 780, 22.564598, 0.376077
60, 780, 22.532774, 0.375546
60, 780, 22.486912, 0.374782
60, 780, 22.656750, 0.377612
60, 780, 22.576872, 0.376281
60, 780, 22.582581, 0.376376
60, 780, 22.532894, 0.375548
60, 780, 22.449657, 0.374161
60, 780, 22.565552, 0.376093
60, 780, 22.844652, 0.380744
60, 780, 22.563372, 0.376056
60, 780, 22.660246, 0.377671
60, 780, 22.720501, 0.378675
60, 780, 22.908892, 0.381815
60, 780, 23.010729, 0.383512
60, 780, 22.662842, 0.377714
60, 780, 22.711931, 0.378532
60, 780, 22.851980, 0.380866
60, 780, 22.905100, 0.381752
60, 780, 22.706486, 0.378441
60, 780, 22.653055, 0.377551
60, 780, 22.589405, 0.376490
60, 780, 22.889044, 0.381484
60, 780, 22.552958, 0.375883
60, 780, 22.617208, 0.376953
60, 780, 22.524605, 0.375410
60, 780, 22.556498, 0.375942
60, 780, 22.574566, 0.376243
60, 780, 22.801815, 0.380030
60, 780, 23.063280, 0.384388
60, 780, 22.681747, 0.378029
60, 780, 22.902161, 0.381703
60, 780, 22.877687, 0.381295
60, 780, 22.718992, 0.378650
60, 780, 22.577816, 0.376297
60, 780, 22.979727, 0.382995
60, 780, 22.589176, 0.376486
60, 780, 23.099297, 0.384988
60, 780, 22.942692, 0.382378
60, 780, 22.792044, 0.379867
60, 780, 23.133692, 0.385562
60, 780, 22.917978, 0.381966
60, 780, 22.704067, 0.378401
60, 780, 23.122423, 0.385374
60, 780, 22.993134, 0.383219
60, 780, 22.709738, 0.378496
60, 780, 22.791176, 0.379853
60, 780, 22.742899, 0.379048
60, 780, 22.842030, 0.380700
60, 780, 22.730871, 0.378848
60, 780, 22.880735, 0.381346
60, 780, 22.903440, 0.381724
60, 780, 22.798843, 0.379981
60, 780, 22.781023, 0.379684
60, 780, 22.764355, 0.379406
60, 780, 22.885075, 0.381418
60, 780, 22.740145, 0.379002
60, 780, 22.916809, 0.381947
60, 780, 22.750097, 0.379168
60, 780, 22.681175, 0.378020
60, 780, 22.783442, 0.379724
60, 780, 23.241297, 0.387355
60, 780, 22.792604, 0.379877
60, 780, 22.837042, 0.380617
60, 780, 22.823709, 0.380395
60, 780, 22.801760, 0.380029
60, 780, 23.044436, 0.384074
60, 780, 22.833971, 0.380566
60, 780, 22.776535, 0.379609
60, 780, 22.707983, 0.378466
60, 780, 23.047131, 0.384119
60, 780, 22.746252, 0.379104
60, 780, 23.022593, 0.383710
60, 780, 22.762625, 0.379377
60, 780, 22.782015, 0.379700
60, 780, 23.070904, 0.384515
60, 780, 22.838478, 0.380641
60, 780, 22.845013, 0.380750
60, 780, 23.040699, 0.384012
60, 780, 22.740648, 0.379011
60, 780, 22.819952, 0.380333
60, 780, 23.085535, 0.384759
60, 780, 22.866076, 0.381101
60, 780, 22.910807, 0.381847
60, 780, 22.821417, 0.380357
60, 780, 22.853849, 0.380897
60, 780, 22.837818, 0.380630
60, 780, 22.804552, 0.380076
60, 780, 22.781170, 0.379686
60, 780, 22.877701, 0.381295
60, 780, 22.928154, 0.382136
60, 780, 22.869621, 0.381160
60, 780, 22.760071, 0.379335
60, 780, 22.998495, 0.383308
60, 780, 22.786890, 0.379782
60, 780, 22.768585, 0.379476
60, 780, 22.752638, 0.379211
60, 780, 22.937635, 0.382294
60, 780, 23.255468, 0.387591
60, 780, 22.814529, 0.380242
60, 780, 22.788420, 0.379807
60, 780, 22.815310, 0.380255
60, 780, 22.742653, 0.379044
60, 780, 22.907364, 0.381789
60, 780, 22.813108, 0.380218
60, 780, 23.123396, 0.385390
60, 780, 22.948780, 0.382480
60, 780, 22.949472, 0.382491
60, 780, 23.165104, 0.386085
60, 780, 22.699614, 0.378327
60, 780, 22.783392, 0.379723
60, 780, 22.796066, 0.379934
60, 780, 23.090563, 0.384843
60, 780, 22.864958, 0.381083
60, 780, 22.819752, 0.380329
60, 780, 23.069174, 0.384486
60, 780, 22.749880, 0.379165
60, 780, 22.944876, 0.382415
60, 780, 22.843060, 0.380718
60, 780, 22.834047, 0.380567
60, 780, 22.889782, 0.381496
60, 780, 22.815746, 0.380262
60, 780, 22.940828, 0.382347
60, 780, 22.853764, 0.380896
60, 780, 22.829250, 0.380488
60, 780, 22.800604, 0.380010
60, 780, 22.951157, 0.382519
60, 780, 22.828903, 0.380482
60, 780, 23.332113, 0.388869
60, 780, 22.900621, 0.381677
60, 780, 22.839752, 0.380663
60, 780, 22.839329, 0.380655
60, 780, 22.864210, 0.381070
60, 780, 22.794382, 0.379906
60, 780, 23.021217, 0.383687
60, 780, 22.882242, 0.381371
60, 780, 22.893431, 0.381557
60, 780, 22.941179, 0.382353
60, 780, 23.123653, 0.385394
60, 780, 22.935444, 0.382257
60, 780, 23.225960, 0.387099
60, 780, 22.897356, 0.381623
60, 780, 23.029800, 0.383830
60, 780, 22.989080, 0.383151
60, 780, 22.921343, 0.382022
60, 780, 22.886675, 0.381445
60, 780, 22.937977, 0.382300
60, 780, 23.021557, 0.383693
60, 780, 23.382128, 0.389702
60, 780, 23.074684, 0.384578
60, 780, 23.046181, 0.384103
60, 780, 22.926485, 0.382108
60, 780, 22.894402, 0.381573
60, 780, 23.209370, 0.386823
60, 780, 23.048426, 0.384140
60, 780, 23.081240, 0.384687
60, 780, 22.934875, 0.382248
60, 780, 23.025564, 0.383759
60, 780, 23.262917, 0.387715
60, 780, 23.265242, 0.387754
60, 780, 22.974304, 0.382905
60, 780, 23.408676, 0.390145
60, 780, 23.020464, 0.383674
60, 780, 23.309158, 0.388486
60, 780, 23.093620, 0.384894
60, 780, 23.070312, 0.384505
60, 780, 23.402939, 0.390049
60, 780, 23.371502, 0.389525
60, 780, 23.251446, 0.387524
60, 780, 22.846300, 0.380772
60, 780, 23.380478, 0.389675
60, 780, 23.243052, 0.387384
60, 780, 23.401037, 0.390017
60, 780, 23.457258, 0.390954
60, 780, 23.001410, 0.383357
60, 780, 23.061365, 0.384356
60, 780, 23.289543, 0.388159
60, 780, 23.385923, 0.389765
60, 780, 22.894617, 0.381577
60, 780, 23.049345, 0.384156
60, 780, 23.323092, 0.388718
60, 780, 22.896824, 0.381614
60, 780, 22.971525, 0.382859
60, 780, 22.980965, 0.383016
60, 780, 23.042479, 0.384041
60, 780, 23.267303, 0.387788
60, 780, 23.013453, 0.383558
60, 780, 22.913347, 0.381889
60, 780, 23.413092, 0.390218
60, 780, 23.017117, 0.383619
60, 780, 23.158623, 0.385977
60, 780, 23.147446, 0.385791
60, 780, 23.093624, 0.384894
60, 780, 23.012455, 0.383541
60, 780, 23.171438, 0.386191
60, 780, 23.065428, 0.384424
60, 780, 23.326719, 0.388779
60, 780, 23.074928, 0.384582
60, 780, 23.111723, 0.385195
60, 780, 23.093637, 0.384894
60, 780, 23.064394, 0.384407
60, 780, 23.108196, 0.385137
60, 780, 23.096287, 0.384938
60, 780, 23.013779, 0.383563
60, 780, 22.977711, 0.382962
60, 780, 22.971581, 0.382860
60, 780, 22.972380, 0.382873
60, 780, 23.175398, 0.386257
60, 780, 23.026459, 0.383774
60, 780, 23.098804, 0.384980
60, 780, 23.241333, 0.387356
60, 780, 23.164206, 0.386070
60, 780, 23.028536, 0.383809
60, 780, 23.048679, 0.384145
60, 780, 23.203337, 0.386722
60, 780, 23.055887, 0.384265
60, 780, 23.101095, 0.385018
60, 780, 23.009220, 0.383487
60, 780, 22.999922, 0.383332
60, 780, 23.030270, 0.383838
60, 780, 23.019127, 0.383652
60, 780, 23.148958, 0.385816
60, 780, 23.337782, 0.388963
60, 780, 23.095394, 0.384923
60, 780, 23.033075, 0.383885
60, 780, 23.360149, 0.389336
60, 780, 23.138437, 0.385641
60, 780, 23.142979, 0.385716
60, 780, 23.123276, 0.385388
60, 780, 23.419582, 0.390326
60, 780, 23.125875, 0.385431
60, 780, 23.043171, 0.384053
60, 780, 23.529613, 0.392160
60, 780, 23.533293, 0.392222
60, 780, 23.089470, 0.384824
60, 780, 23.238079, 0.387301
60, 780, 23.114027, 0.385234
60, 780, 23.264317, 0.387739
60, 780, 23.212906, 0.386882
60, 780, 23.183161, 0.386386
60, 780, 23.148600, 0.385810
60, 780, 23.179514, 0.386325
60, 780, 23.247093, 0.387452
60, 780, 23.298670, 0.388311
60, 780, 23.207382, 0.386790
60, 780, 23.123535, 0.385392
60, 780, 23.207674, 0.386795
60, 780, 23.307230, 0.388454
60, 780, 23.440872, 0.390681
60, 780, 23.258057, 0.387634
60, 780, 23.077232, 0.384621
60, 780, 23.217115, 0.386952
60, 780, 23.152300, 0.385872
60, 780, 23.130749, 0.385512
60, 780, 23.248018, 0.387467
60, 780, 23.180157, 0.386336
60, 780, 23.640545, 0.394009
60, 780, 23.167667, 0.386128
60, 780, 23.328371, 0.388806
60, 780, 23.233614, 0.387227
60, 780, 23.271757, 0.387863
60, 780, 23.340227, 0.389004
60, 780, 23.158642, 0.385977
60, 780, 23.298704, 0.388312
60, 780, 23.219000, 0.386983
60, 780, 23.588066, 0.393134
60, 780, 23.273920, 0.387899
60, 780, 23.260277, 0.387671
60, 780, 23.319410, 0.388657
60, 780, 23.535969, 0.392266
60, 780, 23.371365, 0.389523
60, 780, 23.260941, 0.387682
60, 780, 23.198120, 0.386635
60, 780, 23.422548, 0.390376
60, 780, 23.330519, 0.388842
60, 780, 23.366648, 0.389444
60, 780, 23.411079, 0.390185
60, 780, 23.587296, 0.393122
60, 780, 23.407324, 0.390122
60, 780, 23.437052, 0.390618
60, 780, 23.292749, 0.388213
60, 780, 23.336403, 0.388940
60, 780, 23.302286, 0.388371
60, 780, 23.272446, 0.387874
60, 780, 23.278414, 0.387974
60, 780, 23.293665, 0.388228
60, 780, 23.290667, 0.388178
60, 780, 23.273518, 0.387892
60, 780, 23.641256, 0.394021
60, 780, 23.358953, 0.389316
60, 780, 23.329554, 0.388826
60, 780, 23.379641, 0.389661
60, 780, 23.371372, 0.389523
60, 780, 23.299681, 0.388328
60, 780, 23.278015, 0.387967
60, 780, 23.350651, 0.389178
60, 780, 23.380152, 0.389669
60, 780, 23.414608, 0.390243
60, 780, 23.689409, 0.394823
60, 780, 23.346277, 0.389105
60, 780, 23.459566, 0.390993
60, 780, 23.330118, 0.388835
60, 780, 23.527023, 0.392117
60, 780, 23.498154, 0.391636
60, 780, 23.664858, 0.394414
60, 780, 23.419489, 0.390325
60, 780, 23.325939, 0.388766
60, 780, 23.241535, 0.387359
60, 780, 23.639730, 0.393995
60, 780, 23.352713, 0.389212
60, 780, 23.320158, 0.388669
60, 780, 23.716198, 0.395270
60, 780, 23.384260, 0.389738
60, 780, 23.723083, 0.395385
60, 780, 23.329218, 0.388820
60, 780, 23.382925, 0.389715
60, 780, 23.486414, 0.391440
60, 780, 23.720648, 0.395344
60, 780, 23.450861, 0.390848
60, 780, 23.419025, 0.390317
60, 780, 23.412516, 0.390209
60, 780, 23.410421, 0.390174
60, 780, 23.741400, 0.395690
60, 780, 23.582657, 0.393044
60, 780, 23.582172, 0.393036
60, 780, 23.518469, 0.391974
60, 780, 23.408998, 0.390150
60, 780, 23.758120, 0.395969
60, 780, 23.464666, 0.391078
60, 780, 23.441628, 0.390694
60, 780, 23.457401, 0.390957
60, 780, 23.444447, 0.390741
60, 780, 23.342875, 0.389048
60, 780, 23.453716, 0.390895
60, 780, 23.450356, 0.390839
60, 780, 23.791698, 0.396528
60, 780, 23.615860, 0.393598
60, 780, 23.526039, 0.392101
60, 780, 23.577991, 0.392967
60, 780, 23.454882, 0.390915
60, 780, 23.591019, 0.393184
60, 780, 23.631577, 0.393860
60, 780, 23.529045, 0.392151
60, 780, 23.672398, 0.394540
60, 780, 23.645519, 0.394092
60, 780, 23.583391, 0.393057
60, 780, 23.530081, 0.392168
60, 780, 23.523962, 0.392066
60, 780, 23.529175, 0.392153
60, 780, 23.656799, 0.394280
60, 780, 23.634628, 0.393910
60, 780, 23.527651, 0.392128
60, 780, 23.622263, 0.393704
60, 780, 23.639641, 0.393994
60, 780, 23.546947, 0.392449
60, 780, 23.763733, 0.396062
60, 780, 23.531534, 0.392192
60, 780, 23.569231, 0.392821
60, 780, 23.636814, 0.393947
60, 780, 23.541960, 0.392366
60, 780, 23.548908, 0.392482
60, 780, 23.433805, 0.390563
60, 780, 23.654854, 0.394248
60, 780, 23.740335, 0.395672
60, 780, 23.760269, 0.396004
60, 780, 23.927822, 0.398797
60, 780, 23.727243, 0.395454
60, 780, 23.600636, 0.393344
60, 780, 23.696632, 0.394944
60, 780, 23.704926, 0.395082
60, 780, 23.492035, 0.391534
60, 780, 23.705399, 0.395090
60, 780, 23.628601, 0.393810
60, 780, 23.644400, 0.394073
60, 780, 23.629843, 0.393831
60, 780, 23.638580, 0.393976
60, 780, 24.011751, 0.400196
60, 780, 23.631601, 0.393860
60, 780, 23.673952, 0.394566
60, 780, 23.724648, 0.395411
60, 780, 23.597290, 0.393288
60, 780, 23.659138, 0.394319
60, 780, 23.988548, 0.399809
60, 780, 24.170952, 0.402849
60, 780, 23.670982, 0.394516
60, 780, 23.927191, 0.398787
60, 780, 23.596384, 0.393273
60, 780, 23.570637, 0.392844
60, 780, 23.669691, 0.394495
60, 780, 23.721786, 0.395363
60, 780, 23.755941, 0.395932
60, 780, 24.047049, 0.400784
60, 780, 24.047947, 0.400799
60, 780, 23.694790, 0.394913
60, 780, 23.686132, 0.394769
60, 780, 23.764858, 0.396081
60, 780, 23.796366, 0.396606
60, 780, 23.750620, 0.395844
60, 780, 24.004133, 0.400069
60, 780, 23.996950, 0.399949
60, 780, 23.924820, 0.398747
60, 780, 24.041536, 0.400692
60, 780, 23.680201, 0.394670
60, 780, 23.764711, 0.396079
60, 780, 23.685976, 0.394766
60, 780, 23.818762, 0.396979
60, 780, 23.768286, 0.396138
60, 780, 23.739462, 0.395658
60, 780, 23.770372, 0.396173
60, 780, 23.864222, 0.397737
60, 780, 23.723463, 0.395391
60, 780, 24.098663, 0.401644
60, 780, 23.630816, 0.393847
60, 780, 24.228624, 0.403810
60, 780, 24.004854, 0.400081
60, 780, 24.093273, 0.401555
60, 780, 23.781561, 0.396359
60, 780, 24.177711, 0.402962
60, 780, 23.711971, 0.395200
60, 780, 23.893396, 0.398223
60, 780, 24.011835, 0.400197
60, 780, 23.840752, 0.397346
60, 780, 23.899271, 0.398321
60, 780, 23.891817, 0.398197
60, 780, 23.851065, 0.397518
60, 780, 24.149210, 0.402487
60, 780, 24.240408, 0.404007
60, 780, 23.851995, 0.397533
60, 780, 24.300131, 0.405002
60, 780, 23.856619, 0.397610
60, 780, 23.801270, 0.396688
60, 780, 24.107201, 0.401787
60, 780, 24.306377, 0.405106
60, 780, 23.900587, 0.398343
60, 780, 23.970613, 0.399510
60, 780, 24.313868, 0.405231
60, 780, 23.828152, 0.397136
60, 780, 24.336575, 0.405610
60, 780, 23.999435, 0.399991
60, 780, 24.036652, 0.400611
60, 780, 23.856558, 0.397609
60, 780, 23.940981, 0.399016
60, 780, 24.033363, 0.400556
60, 780, 24.091606, 0.401527
60, 780, 24.209089, 0.403485
60, 780, 24.126678, 0.402111
60, 780, 24.275394, 0.404590
60, 780, 23.917135, 0.398619
60, 780, 24.071426, 0.401190
60, 780, 24.305803, 0.405097
60, 780, 24.375956, 0.406266
60, 780, 24.263865, 0.404398
60, 780, 24.032784, 0.400546
60, 780, 23.946239, 0.399104
60, 780, 24.008667, 0.400144
60, 780, 24.093838, 0.401564
60, 780, 24.039572, 0.400660
60, 780, 23.955641, 0.399261
60, 780, 24.120934, 0.402016
60, 780, 24.331259, 0.405521
60, 780, 24.378242, 0.406304
60, 780, 24.183159, 0.403053
60, 780, 24.022123, 0.400369
60, 780, 24.141184, 0.402353
60, 780, 24.327641, 0.405461
60, 780, 24.092304, 0.401538
60, 780, 24.163857, 0.402731
60, 780, 24.115477, 0.401925
60, 780, 24.377428, 0.406290
60, 780, 24.251942, 0.404199
60, 780, 24.012184, 0.400203
60, 780, 24.085873, 0.401431
60, 780, 24.305256, 0.405088
60, 780, 24.267962, 0.404466
60, 780, 24.445364, 0.407423
60, 780, 24.415726, 0.406929
60, 780, 24.230921, 0.403849
60, 780, 24.316332, 0.405272
60, 780, 24.109262, 0.401821
60, 780, 24.344429, 0.405740
60, 780, 24.034651, 0.400578
60, 780, 24.170574, 0.402843
60, 780, 24.209394, 0.403490
60, 780, 24.236130, 0.403936
60, 780, 24.208685, 0.403478
60, 780, 23.451151, 0.390853
60, 780, 24.207125, 0.403452
60, 780, 23.420416, 0.390340
60, 780, 23.457294, 0.390955
60, 780, 23.485792, 0.391430
60, 780, 23.428476, 0.390475
60, 780, 23.444408, 0.390740
60, 780, 23.453943, 0.390899
60, 780, 23.506807, 0.391780
60, 780, 23.508488, 0.391808
60, 780, 23.458099, 0.390968
60, 780, 23.428734, 0.390479
60, 780, 23.464664, 0.391078
60, 780, 23.456013, 0.390934
60, 780, 23.484011, 0.391400
60, 780, 23.437389, 0.390623
60, 780, 23.510447, 0.391841
60, 780, 23.558020, 0.392634
60, 780, 23.539948, 0.392332
60, 780, 23.462208, 0.391037
60, 780, 23.547657, 0.392461
60, 780, 23.488640, 0.391477
60, 780, 23.549553, 0.392493
60, 780, 23.540432, 0.392341
60, 780, 23.499264, 0.391654
60, 780, 23.525280, 0.392088
60, 780, 23.507099, 0.391785
60, 780, 23.537348, 0.392289
60, 780, 23.517609, 0.391960
60, 780, 23.526667, 0.392111
60, 780, 23.472710, 0.391212
60, 780, 23.483736, 0.391396
60, 780, 23.536591, 0.392277
60, 780, 23.501789, 0.391696
60, 780, 23.552488, 0.392541
60, 780, 23.545725, 0.392429
60, 780, 24.226191, 0.403770
60, 780, 23.556730, 0.392612
60, 780, 24.697512, 0.411625
60, 780, 23.559498, 0.392658
60, 780, 23.531469, 0.392191
60, 780, 23.521330, 0.392022
60, 780, 23.548464, 0.392474
60, 780, 23.493105, 0.391552
60, 780, 23.540255, 0.392338
60, 780, 23.497101, 0.391618
60, 780, 23.514656, 0.391911
60, 780, 24.292665, 0.404878
60, 780, 23.518904, 0.391982
60, 780, 23.542826, 0.392380
60, 780, 23.551262, 0.392521
60, 780, 23.527998, 0.392133
60, 780, 23.514042, 0.391901
60, 780, 23.521669, 0.392028
60, 780, 23.517776, 0.391963
60, 780, 23.525057, 0.392084
60, 780, 23.491644, 0.391527
60, 780, 23.549500, 0.392492
60, 780, 23.558899, 0.392648
60, 780, 23.534094, 0.392235
60, 780, 23.538715, 0.392312
60, 780, 23.538692, 0.392312
60, 780, 23.529697, 0.392162
60, 780, 23.519539, 0.391992
60, 780, 23.533113, 0.392219
60, 780, 23.527733, 0.392129
60, 780, 23.553547, 0.392559
60, 780, 23.550840, 0.392514
60, 780, 23.534286, 0.392238
60, 780, 23.508396, 0.391807
60, 780, 24.279892, 0.404665
60, 780, 23.509724, 0.391829
60, 780, 23.468214, 0.391137
60, 780, 23.565823, 0.392764
60, 780, 23.523502, 0.392058
60, 780, 23.508093, 0.391802
60, 780, 23.531506, 0.392192
60, 780, 23.480482, 0.391341
60, 780, 24.240870, 0.404014
60, 780, 23.527180, 0.392120
60, 780, 23.486338, 0.391439
60, 780, 23.511892, 0.391865
60, 780, 23.497713, 0.391629
60, 780, 24.292543, 0.404876
60, 780, 23.532375, 0.392206
60, 780, 23.504953, 0.391749
60, 780, 23.523731, 0.392062
60, 780, 23.553064, 0.392551
60, 780, 23.523783, 0.392063
60, 780, 23.513515, 0.391892
60, 780, 23.501202, 0.391687
60, 780, 23.490833, 0.391514
60, 780, 23.482185, 0.391370
60, 780, 23.530073, 0.392168
60, 780, 23.537067, 0.392284
60, 780, 23.501730, 0.391695
60, 780, 23.538782, 0.392313
60, 780, 23.551567, 0.392526
60, 780, 23.594124, 0.393235
60, 780, 24.608902, 0.410148
60, 780, 24.251619, 0.404194
60, 780, 24.347511, 0.405792
60, 780, 24.399158, 0.406653
60, 780, 23.574825, 0.392914
60, 780, 23.569508, 0.392825
60, 780, 24.737600, 0.412293
60, 780, 23.511818, 0.391864
60, 780, 23.486258, 0.391438
60, 780, 23.482260, 0.391371
60, 780, 23.421022, 0.390350
60, 780, 23.495590, 0.391593
60, 780, 23.538260, 0.392304
60, 780, 23.406397, 0.390107
